Company,Post #,Date (UTC),Title (first line of post),Reactions,Comments,Reposts,Total engagement,Post type,Posted by,Post URL,Company page
Rillion,28,2026-07-08 07:00,AI transformation in finance is more about getting your people onboard than it is about the tech. That's the part most finance leaders underestimate - and exactly what this episode of Future CFO digs,31,3,5,39,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7480516023016771585/,https://www.linkedin.com/company/rillion/posts/
Rillion,29,2026-07-07 07:00,If you'd told us our favourite team events would be the ones you can track on Strava... we'd probably believe you 😂,19,0,0,19,Multi-image (4),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7480153652356198400/,https://www.linkedin.com/company/rillion/posts/
Rillion,30,2026-07-06 07:00,48% of finance leaders say they want to be strategic advisors. So why do investments keep ending up in transaction-heavy processes,8,0,0,8,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7479791251521835008/,https://www.linkedin.com/company/rillion/posts/
Rillion,31,2026-07-03 13:39,Rillion + Stratas: taking AP automation in the UK to the next level 🇬🇧,23,2,2,27,Video,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7478804731683991552/,https://www.linkedin.com/company/rillion/posts/
Rillion,32,2026-07-02 19:58,Spotted on top of the Empire State Building Rillion,36,0,1,37,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7478537665391468544/,https://www.linkedin.com/company/rillion/posts/
Rillion,33,2026-07-01 11:43,If you're not optimizing your vacation as much as your AP processes... we need to talk 👀,10,0,0,10,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7478050590229712896/,https://www.linkedin.com/company/rillion/posts/
Rillion,34,2026-06-29 07:01,"While most finance leaders are still figuring out where AI fits, Peter Egehoved, CFO at Dreamdata, already closed a quarter in a single day with 99% of expenses automated and only two financial contro",58,8,0,66,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7477254927422251008/,https://www.linkedin.com/company/rillion/posts/
Rillion,35,2026-06-26 07:00,"If you recognise yourself in any of these, you're not alone.",8,0,0,8,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7476167409779859457/,https://www.linkedin.com/company/rillion/posts/
Rillion,36,2026-06-23 07:00,Big news! Rillion is partnering with Pinewood.AI 🤝,53,1,11,65,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7475080212456632320/,https://www.linkedin.com/company/rillion/posts/
Rillion,37,2026-06-22 07:01,"While everyone's drowning in opinions on where AI belongs in finance, Monika Pers, CFO at Alfvén Didrikson, put into words what everyone is thinking.",12,1,0,13,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7474718077352439808/,https://www.linkedin.com/company/rillion/posts/
Rillion,38,2026-06-21 19:36,The Nordics agree on many things. Great coffee. Flat hierarchies. Long meetings about short topics. But AI Not so much..,35,1,3,39,Multi-image (3),Frida Ahrenby 🧚🏼,https://www.linkedin.com/feed/update/urn:li:activity:7474545705307680768/,https://www.linkedin.com/company/rillion/posts/
Rillion,39,2026-06-10 07:00,26% of CFOs say lack of AI competence is the single biggest barrier to broader adoption. Shervin Razani sees it every day in recruitment - and says the problem is even bigger than the number suggests.,18,1,1,20,Article/Link,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7470369206753054721/,https://www.linkedin.com/company/rillion/posts/
Rillion,40,2026-06-08 07:30,40% of CFOs see fraud and anomaly detection as the biggest AI opportunity in finance. So how do you get there in practice,17,1,1,19,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7469651954500202497/,https://www.linkedin.com/company/rillion/posts/
Rillion,41,2026-06-05 09:50,Our marketing team swapped their laptops for race bibs yesterday - running Blodomloppet Sverige to raise awareness for blood donation! 🏃‍♀️🩸,35,3,1,39,Multi-image (4),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7468600089427570688/,https://www.linkedin.com/company/rillion/posts/
Rillion,42,2026-06-04 10:21,En högre lön räcker inte längre.,136,2,1,139,Image,Johan Dovander,https://www.linkedin.com/feed/update/urn:li:activity:7468245583498059776/,https://www.linkedin.com/company/rillion/posts/
Rillion,43,2026-06-04 08:00,The Nordic Finance AI Report 2026 has been making the rounds this week! 🗞️,10,1,0,11,Document/Carousel (PDF),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7468210075002699777/,https://www.linkedin.com/company/rillion/posts/
Rillion,44,2026-06-03 08:30,Rillion AI Day - LFG 😎,40,4,0,44,Multi-image (6),Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7467855268576505857/,https://www.linkedin.com/company/rillion/posts/
Rillion,45,2026-06-02 07:31,Dagens Industri covered our Nordic Finance AI Report 2026.,27,2,1,30,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7467478096200261632/,https://www.linkedin.com/company/rillion/posts/
Rillion,46,2026-06-02 07:07,We made it into Dagens Industri today with the insights from our Nordic Finance AI Report 2026.,121,5,2,128,Image,Daniel de Sousa,https://www.linkedin.com/feed/update/urn:li:activity:7467471985216995328/,https://www.linkedin.com/company/rillion/posts/
Rillion,47,2026-06-01 11:15,"Delar en och annan tanke om AI i ekonomifunktionen i The Nordic Finance AI Report 2026. En rapport från Rillion byggd på intervjuer med 250 CFO:er och ekonomichefer i Sverige, Danmark och Finland.",22,1,1,24,Image,Johannes Sundlo,https://www.linkedin.com/feed/update/urn:li:activity:7467172050655371264/,https://www.linkedin.com/company/rillion/posts/
Rillion,48,2026-06-01 09:34,"Last week we released The Nordic Finance AI Report 2026. And if there's one thing the data keeps coming back to, it's trust.",13,0,1,14,Image,Rillion,https://www.linkedin.com/feed/update/urn:li:activity:7467146534971695105/,https://www.linkedin.com/company/rillion/posts/
Rillion,49,2026-05-29 09:07,Rillion AI Day! ✨,53,14,1,68,Image,Rosanna Ryrberg,https://www.linkedin.com/feed/update/urn:li:activity:7466052552258641920/,https://www.linkedin.com/company/rillion/posts/
Rillion,50,2026-05-28 08:48,"Most companies invest in automating existing processes, not in questioning them.",26,1,1,28,Document/Carousel (PDF),Johan Dovander,https://www.linkedin.com/feed/update/urn:li:activity:7465685521768394753/,https://www.linkedin.com/company/rillion/posts/
Fidesic,1,2026-09-03 20:47,"Your AP automation was supposed to eliminate manual work. Instead your team is still re-entering data, chasing sync errors, and building spreadsheets to reconcile two systems that won't agree with eac",0,0,0,0,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7501380491703373824/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,2,2026-09-02 18:01,"Rally Day is coming to Nashville on Sunday, October 11, a Knights of GP event built for GP customers to connect in person. We've got a $50 discount code for customers: FIDESIC50 Register here 👉",7,2,1,10,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7500976189780660225/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,3,2026-09-01 16:18,"Checks are still the top target for payment fraud according to the 2026 AFP Payments Fraud and Control Survey. In 2025, 58% of organizations reported check fraud, more than ACH and wire fraud combined",1,0,0,1,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7500588026159562753/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,4,2026-08-31 19:58,In this post highlight some of the common bottlenecks that hinder scalability so you can spot them early before they become a problem.,0,0,0,0,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7500280991819825153/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,5,2026-08-28 17:08,"Like any large financial data migration, you can expect a migration from Dynamics GP to Business Central to create some workflow disruption, data continuity concerns. Sometimes team retraining require",2,0,0,2,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7499150827744587776/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,6,2026-08-28 17:03,hashtag,0,0,0,0,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7499149666702405633/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,7,2026-08-27 18:20,hashtag,0,1,0,1,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7498806656622051330/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,8,2026-08-27 17:23,How to Spot AP Bottlenecks Before Growth Stalls. Warning signs your AP process won't scale. See the full post 👉[link],1,0,0,1,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7498792402149634048/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,9,2026-08-26 18:47,"Payment behavior directly affects cash flow, supplier relationships, and access to credit. About 55% of all B2B invoiced sales in the U.S. are overdue, according to Atradius 2024 Payment Practices Bar",1,0,0,1,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7498451007710871552/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,10,2026-08-26 18:39,💡Cash flow is a fact. Profit is an opinion.,1,0,0,1,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7498449004578455553/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,11,2026-08-12 22:17,"""Discipline in accounts payable is discipline in cash flow.""",0,0,0,0,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7493430583696625664/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,12,2026-08-12 22:14,"This post covers what BC handles natively for PO matching and AP automation, where the native tools fall short in real world operations, and where Fidesic's MagiCapture extends the platform.",0,0,0,0,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7493429738439569408/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,13,2026-08-11 19:13,Is running accounts payable out of Business Central missing something AP getting in the way of month-end close Fidesic can help. Try it out...,3,0,0,3,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7493021693263687680/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,14,2026-08-11 18:54,It's comin' up quick! Looking forward to seeing everyone in Nashville for,6,2,1,9,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7493017078199926784/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,15,2026-08-10 18:17,"When you need to update your AP processes, it makes logical sense to test drive a handful of accounts payable solutions before committing to one. But in a practical sense that kind of test translates",3,0,0,3,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7492645285584797697/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,16,2026-08-07 13:37,"Fidesic has been named Best Of AP Automation Tools for Dynamics ERP in 2026 by ERP Software Blog, and this recognition means a lot to the team.",7,0,1,8,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7491487575438823424/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,17,2026-08-06 19:05,"Remittance vs. Bank Transfer: Key Differences. These two terms are sometimes used interchangeably, but there is a meaningful distinction.",0,0,0,0,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7491207925533741056/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,18,2026-08-06 18:31,"Fidesic has been named Best Of AP Automation Tools for Dynamics ERP in 2026 by ERP Software Blog, and this recognition means a lot to the team.",7,0,1,8,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7491199332113727488/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,19,2026-08-05 20:13,"""Every invoice tells a story. Make sure yours check out.""",0,0,0,0,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7490862545612816384/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,20,2026-08-05 18:04,"Is a migration off of Dynamics GP impossible for you right now Here's a list of things you can do to maximize GP performance. After you read the list below, read our full post to learn more 👉",9,0,1,10,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7490830050779410432/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,21,2026-08-04 20:13,"Fidesic is the strongest AP automation choice for organizations running Microsoft Dynamics GP or D365 Business Central. Its native integration, built specifically for these ERPs means invoices post cl",0,0,0,0,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7490500058379997184/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,22,2026-07-30 18:22,"In this post we are going to assume that you know the pain points of manual paper processes, and therefore understand the potential benefits of a paperless accounts payable system. So we are going to",0,0,0,0,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7488660336535928832/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,23,2026-07-29 16:17,"The right AP automation software enables small accounting departments to manage multi-location businesses, and it reduces stress around month-end close and creates the foundation for data-backed strat",2,0,0,2,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7488266414722805760/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,24,2026-07-28 18:08,Still on Dynamics GP Fidesic has deployable AI agents for your Accounts Payable process. Weather you need an immediate fix or an AP solution partner that will be there with you for the long haul. GP,7,3,0,10,Video,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7487932078039339008/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,25,2026-07-16 19:17,"Fidesic is continually renewing focus on building trust in the Dynamics Community. Even as we expand our reach into other ERPs, Dynamics GP, Business Central and the community they represent will alwa",1,0,0,1,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7483600595099037696/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,26,2026-07-15 16:31,"For two decades accounts payable was where invoices got matched and paid. In 2026 it sets cash flow timing, catches payment fraud, and feeds forecasting. Ardent Partners calls that move from bill-payi",0,0,0,0,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7483196600123826178/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,27,2026-07-14 19:11,When you don't need 3-way matching... 3-way matching assumes something can be received: a warehouse checking off a quantity against an order. That often doesn't work well for:,0,0,0,0,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7482874355618652160/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,28,2026-07-13 20:53,"Fidesic delivers value beyond AP automation. Don't get us wrong, our software is the best solution for",6,1,1,8,Video,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7482537739817684992/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,29,2026-07-13 16:20,"Trust isn't something you can claim. It's something you have to earn, over and over, in the small moments that don't necessarily make it into a case study.",0,0,0,0,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7482469128709079040/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,30,2026-07-10 18:37,Did you know... 🤖 The first mobile robot that could think through its own actions was built in the late 1960s. They named it Shakey because of its herky-jerky motion and tendency to tremble when it s,2,0,0,2,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7481416424704417793/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,31,2026-07-09 22:17,"If you are wondering how to set up your purchase order matching, keep in mind, most businesses don't need to pick one type of matching over the other. They need to know which spend gets which control.",1,0,0,1,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7481109316633247744/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,32,2026-07-08 18:48,"""AI and human ingenuity are powering a bold new operating model that is fundamentally reimagining the finance function."" KPMG",0,0,0,0,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7480694307214061568/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,33,2026-07-07 18:59,Modern AI-based invoice capture uses machine learning models trained on millions of invoice variations. The system recognizes invoice components contextually rather than by fixed position. Learn More:,0,0,0,0,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7480334686397870083/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,34,2026-07-06 20:08,"Unsurprisingly, not all AI projects are a success. At Fidesic, we mitigate your risk and deliver tailored Accounts Payable deployments with provable return on investment and faster time to value.",1,0,0,1,Multi-image (5),Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7479989686174715905/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,35,2026-07-06 19:32,"Fidesic is the strongest AP automation choice for organizations running Microsoft Dynamics GP or D365 Business Central. Its native integration, built specifically for these ERPs means invoices post cl",1,0,0,1,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7479980573189406720/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,36,2026-07-02 17:35,"📊Ninety-five percent (95%) of enterprise generative AI pilots fail to deliver any measurable financial return, according to MIT's 2025 NANDA research. Kevin Pritchard talks about Fidesic's approach t",9,1,2,12,Video,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7478501518007070720/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,37,2026-07-01 16:24,"🦉 ""Financial close is evolving from a manual, time-consuming task to an automated, continuous cycle."" Deloitte",1,0,0,1,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7478121323752497152/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,38,2026-06-30 17:57,"Ninety-five percent (95%) of enterprise generative AI pilots fail to deliver any measurable financial return, according to MIT's 2025 NANDA research. Fidesic is part of the 5% of AI projects that crea",2,0,0,2,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7477782494667313153/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,39,2026-06-19 17:36,hashtag,3,1,0,4,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7473790867661688833/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,40,2026-06-17 17:53,"Fidesic has officially joined Knights of GP, and we could not be more excited about it. Fidesic started as a GP shop. Even as we expand our reach, the GP community will always be at out core. 👉",17,2,3,22,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7473070253577760769/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,41,2026-06-17 17:26,"Fidesic has officially joined Knights of GP, and we could not be more excited about it. Fidesic started as a GP shop. Even as we expand our reach, the GP community will always be at out core. 👉",17,2,3,22,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7473063417021624320/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,42,2026-06-17 17:05,🤓 Why Accruals and Deferrals Matter for Financial Accuracy. Mishandling accruals and deferrals is one of the most common sources of misstated financials in businesses of all sizes. The consequences s,1,0,0,1,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7473058144445829120/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,43,2026-06-16 21:20,Budget pressure It's AP's time to shine. Be the driver of serious cost reductions. 5 Key Strategies to Get Results Fast! NO FORM 👉 [link],0,0,0,0,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7472760113578184704/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,44,2026-06-16 16:43,"😎 If your team uses Microsoft Dynamics GP or Business Central to manage multiple locations, your AP process should be easy to manage from headquarters with the right solution in place...",4,0,0,4,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7472690304521912320/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,45,2026-06-12 14:28,Feel like you're the only person scrambling at work on Friday Struggling to get your invoices processed on time Automation makes it easier to love Fridays like everyone else.,2,0,0,2,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7471206677829251072/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,46,2026-06-11 19:18,DPO vs. AP Turnover 🤔 The AP Turnover Ratio gives you frequency of vendor payments. DPO gives you duration of how long it takes to pay vendors. Learn More: [link],1,0,0,1,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7470917393779757058/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,47,2026-06-10 16:05,"""Failure to accurately manage payables makes it harder to forecast and manage cash flows and anticipate short-term liquidity needs, putting many businesses on an unnecessary cash flow tightrope."" --De",1,0,0,1,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7470506510511681537/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,48,2026-06-09 21:38,Think paper checks are dead 🤔 Think again... About 80% of small businesses in the US are still cutting paper checks. Are you using positive pay to secure check payments to vendors,2,0,1,3,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7470227881701519360/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,49,2026-06-08 19:24,"🔔 Does Native Integration make AP Automation easier to implement for BC When an AP tool is built natively inside Business Central, the implementation process looks very different than a traditional",2,0,0,2,Image,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7469831633412628481/,https://www.linkedin.com/company/fidesic/posts/
Fidesic,50,2026-06-08 15:55,"Wire Transfer vs ACH Transfer Wire transfers are immediate and can be used for overseas payments. ACH is more secure and more cost-effective, but does not work for international payments. Wire transf",0,0,0,0,Article/Link,Fidesic AP,https://www.linkedin.com/feed/update/urn:li:activity:7469779059472900098/,https://www.linkedin.com/company/fidesic/posts/
Tipalti,1,2026-09-15 15:16,"Heading to Informa's Finance Accounting for Bioscience Stop by the Tipalti booth to see how AI-powered finance automation can help healthcare, biotech, and pharmaceutical teams manage global AP wit",3,1,1,5,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7505645729906892801/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,2,2026-09-14 14:22,Finance professionals are optimistic about AI. They're also asking harder questions about whether they can trust it.,5,1,0,6,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7505269636905451520/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,3,2026-09-11 15:45,Not sure which automation tool your finance team actually needs Here's a practical framework.,2,1,1,4,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7504203394501357568/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,4,2026-09-10 13:43,"Does this sound familiar Your finance team spends two full days every month processing payments, taking time away from the work that actually grows the business.",0,1,0,1,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7503810273145827328/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,5,2026-09-09 10:06,"Arthur Laykin studied philosophy at Tel Aviv University, took a part-time job at the university tech support desk to pay the bills, and discovered he liked solving problems more than he expected. That",36,1,0,37,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7503393273529536513/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,6,2026-09-08 15:35,"Two-thirds of finance teams saw manual work increase last year, even with new tools in their stack. That's the quiet failure mode of automation that only follows fixed rules: the moment an invoice loo",7,0,0,7,Article/Link,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7503113683384885248/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,7,2026-09-07 14:41,Scaling globally exposes every crack in your financial infrastructure before it shows up anywhere else.,3,0,0,3,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7502737706603585536/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,8,2026-09-04 16:15,Take us out to the ball game!,87,4,3,94,Multi-image (10),Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7501674295702523904/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,9,2026-09-03 20:53,The Tipalti team was at the World Finance Forum in London this week.,59,2,1,62,Multi-image (3),Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7501381763076784128/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,10,2026-08-25 21:45,🚨 New Playbook 🚨,8,1,0,9,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7498133373173923840/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,11,2026-08-25 15:40,"Before he was a product manager, Yacov Gorovoy was a lawyer. He never coded.",42,3,0,45,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7498041508441542658/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,12,2026-08-24 15:30,League One Volleyball (LOVB) felt stuck with their legacy system.,3,0,1,4,Document/Carousel (PDF),Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7497676634448183296/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,13,2026-08-21 17:27,Do you know what a sunny Summer day in Vancouver calls for A team picnic on the beach!,98,7,3,108,Multi-image (14),Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7496618965771788288/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,14,2026-08-21 15:56,"A company needs to pay a supplier in Germany, a creator in Brazil, and a contractor in the Philippines.",5,1,1,7,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7496595987323613184/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,15,2026-08-20 16:13,Great engineering leadership isn't just about technical expertise; it's about creating environments where people can do their best work.,4,1,1,6,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7496238049702510592/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,16,2026-08-20 14:09,"Most finance teams using AI today are using it as a faster way to do things they already knew how to do: Write an email, summarize a document, or take notes from a meeting.",33,0,0,33,Article/Link,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7496206669354438656/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,17,2026-08-19 13:20,"When Prodege's partner network grew, so did the operational complexity behind every payment.",13,0,0,13,Video,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7495832020955099136/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,18,2026-08-18 14:46,"AI is no longer a ""someday"" conversation in finance. It's a ""now"" conversation.",24,0,0,24,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7495491226494955520/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,19,2026-08-17 14:45,"20 weeks of AP work, eliminated. Every year.",7,0,1,8,Document/Carousel (PDF),Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7495128560345530369/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,20,2026-08-16 17:23,"In his latest for the Forbes Tech Council, Tipalti CPTO Roby Baruch discusses how AI is transforming product and engineering organizations.",2,0,0,2,Article/Link,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7494805936738443264/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,21,2026-08-16 11:10,New from the Tipalti Team 👇,25,4,0,29,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7494712091547983872/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,22,2026-08-15 12:29,New from the Tipalti Product Team 👇,100,3,0,103,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7494369561652244481/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,23,2026-08-14 15:45,What does it actually take to build financial infrastructure for a company scaling globally,8,0,0,8,Image,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7494056511439106048/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,24,2026-08-06 15:20,"Adding a new country doesn't add one new problem. It adds several at once: subsidiaries, currencies, tax rules, banking relationships, and approval flows, all requiring attention at the same time.",9,0,1,10,Video,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7491151289582706688/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,25,2026-08-05 15:11,81% of organizations say their external partner networks are vital to business success. Yet most still treat the infrastructure behind paying those partners as an afterthought.,8,0,1,9,Video,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7490786545394765824/,https://www.linkedin.com/company/tipalti/posts/
Tipalti,26,2026-08-04 15:15,"Even the best partner programs lose talent when payments are slow, complicated, or hard to manage.",8,1,1,10,Video,Tipalti,https://www.linkedin.com/feed/update/urn:li:activity:7490425097632083968/,https://www.linkedin.com/company/tipalti/posts/
